CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,IsZeroBalance,AgeGroup,CreditTier,CustomerValue,AgeProduct,ActivityScore,LogBalanceSalaryRatio,HighBalance,CLV
598,Spain,Female,56,4,98365.33,1,1,1,44251.33,0,0,Senior,subprime,142616.66,4.04305126783455,1,0.7987905452713804,1,393461.32
663,France,Male,36,10,0.0,2,1,0,136349.55,0,1,Adult,prime,136349.55,4.290459441148391,0,-11.822984422002307,0,0.0
505,Germany,Female,37,10,122453.97,2,1,1,52693.99,0,0,Adult,subprime,175147.96,4.31748811353631,2,0.84322298595505,1,1224539.7
576,Germany,Male,30,7,132174.41,2,0,0,93767.03,0,0,Adult,subprime,225941.44,4.110873864173311,0,0.34330593770547857,1,925220.87
555,Spain,Female,24,2,0.0,2,0,1,197866.55,0,1,Young,subprime,197866.55,3.8918202981106265,2,-12.195353146442947,0,0.0
524,France,Male,30,1,0.0,2,1,0,126812.85,0,1,Adult,subprime,126812.85,4.110873864173311,0,-11.750475542149752,0,0.0
776,Spain,Male,39,2,104349.45,1,0,0,79503.05,0,0,Adult,prime,183852.5,3.6888794541139363,0,0.2719469821651277,1,208698.9
645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1,0,Adult,near prime,268817.57,3.7376696182833684,0,0.06657114324581492,1,277762.08
850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0,0,Adult,superprime,292063.53,3.4965075614664802,0,-0.40341550246712643,1,0.0
603,Germany,Male,35,1,105346.03,2,1,1,130379.5,0,0,Adult,near prime,235725.53,4.2626798770413155,2,-0.21319715032205977,1,105346.03
691,France,Male,26,9,136623.19,1,1,0,153228.0,0,0,Young,prime,289851.19,3.295836866004329,0,-0.11469951658926192,1,1229608.71
583,France,Female,29,10,0.0,2,1,1,111285.85,0,1,Young,subprime,111285.85,4.07753744390572,2,-11.619866381137024,0,0.0
584,France,Female,66,5,0.0,1,1,0,49553.38,1,1,Elderly,subprime,49553.38,4.204692619390966,0,-10.810825931411516,0,0.0
679,France,Female,33,6,0.0,2,1,1,98015.85,0,1,Adult,prime,98015.85,4.204692619390966,2,-11.492894681648442,0,0.0
646,France,Male,36,6,124445.52,1,1,0,88481.32,0,0,Adult,near prime,212926.84000000003,3.6109179126442243,0,0.3410733073401655,1,746673.12
559,France,Female,34,5,68999.66,2,1,1,66879.27,0,0,Adult,subprime,135878.93,4.23410650459726,2,0.031212063919266342,0,344998.30000000005
595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0,0,Adult,subprime,110571.19,3.6109179126442243,1,1.2406668749615886,0,514610.52
527,France,Male,47,1,0.0,1,1,0,21312.16,1,1,Senior,subprime,21312.16,3.8712010109078907,0,-9.967080001288318,0,0.0
684,Spain,Male,34,9,100628.0,2,1,1,190263.78,0,0,Adult,prime,290891.78,4.23410650459726,2,-0.6369761944764605,1,905652.0
673,Spain,Female,32,0,0.0,1,1,1,72873.33,0,1,Adult,prime,72873.33,3.4965075614664802,1,-11.196491729785487,0,0.0
802,Spain,Male,38,7,0.0,2,0,1,57764.65,0,1,Adult,superprime,57764.65,4.343805421853684,2,-10.964149587342341,0,0.0
675,France,Male,54,6,0.0,1,1,0,110273.84,1,1,Senior,prime,110273.84,4.007333185232471,0,-11.610731074053929,0,0.0
762,Spain,Female,19,6,0.0,2,1,0,55500.17,0,1,Young,prime,55500.17,3.6635616461296463,0,-10.924159380593403,0,0.0
580,France,Male,50,0,125647.36,1,1,0,57541.08,1,0,Senior,subprime,183188.44,3.9318256327243257,0,0.7809707055393638,1,0.0
621,Germany,Female,31,8,100375.39,1,1,1,90384.26,0,0,Adult,near prime,190759.65,3.4657359027997265,1,0.1048458192345958,1,803003.12
411,France,Female,36,10,0.0,1,0,0,120694.35,0,1,Adult,subprime,120694.35,3.6109179126442243,0,-11.701024881074243,0,0.0
815,France,Male,24,7,171922.72,1,0,1,178028.96,0,0,Young,superprime,349951.68,3.2188758248682006,1,-0.03490096066420456,1,1203459.04
631,Germany,Female,32,2,146810.99,2,1,1,180990.29,0,0,Adult,near prime,327801.28,4.174387269895637,2,-0.20929611996653286,1,293621.98
514,Germany,Female,45,3,109032.23,1,0,1,155407.21,1,0,Senior,subprime,264439.44,3.828641396489095,1,-0.354402569787478,1,327096.69
638,France,Male,57,6,0.0,1,1,0,33676.48,1,1,Senior,near prime,33676.48,4.060443010546419,0,-10.424584643704238,0,0.0
791,Spain,Male,25,7,0.0,1,1,0,89666.28,0,1,Young,superprime,89666.28,3.258096538021482,0,-11.403861210041171,0,0.0
516,France,Male,35,5,128653.59,1,1,0,127558.26,0,0,Adult,subprime,256211.84999999998,3.58351893845611,0,0.00855017535452518,1,643267.95
734,France,Male,37,3,80387.81,1,0,1,77272.62,0,0,Adult,prime,157660.43,3.6375861597263857,1,0.03952235783370028,0,241163.43
611,France,Male,58,8,0.0,2,0,1,107665.68,1,1,Senior,near prime,107665.68,4.762173934797756,2,-11.586795437375686,0,0.0
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1,0,Adult,superprime,292553.62,4.867534450455582,0,-0.5283439638812979,1,0.0
641,France,Male,31,10,155978.17,1,1,0,91510.71,0,0,Adult,near prime,247488.88,3.4657359027997265,0,0.5332555304581206,1,1559781.7000000002
585,France,Female,38,5,0.0,1,1,1,87363.56,0,1,Adult,subprime,87363.56,3.6635616461296463,1,-11.377844987418673,0,0.0
552,Germany,Male,50,4,121175.56,1,1,0,117505.07,1,0,Senior,subprime,238680.63,3.9318256327243257,0,0.030758663766844663,1,484702.24
507,France,Female,29,4,89349.47,2,0,0,180626.68,0,0,Young,subprime,269976.15,4.07753744390572,0,-0.7038713943226167,0,357397.88
735,Spain,Male,38,7,86131.71,2,0,0,93478.96,0,0,Adult,prime,179610.67,4.343805421853684,0,-0.08185783539950542,0,602921.9700000001
707,France,Female,58,3,102346.86,1,1,1,114672.64,0,0,Senior,prime,217019.5,4.07753744390572,1,-0.11371277756777332,1,307040.58
698,Germany,Female,36,7,121263.62,1,1,1,13387.88,0,0,Adult,prime,134651.5,3.6109179126442243,1,2.2035505881744637,1,848845.34
841,France,Male,31,2,0.0,2,1,0,173240.52,0,1,Adult,superprime,173240.52,4.143134726391533,0,-12.06244196924528,0,0.0
688,Spain,Female,33,2,0.0,1,0,0,27557.18,1,1,Adult,prime,27557.18,3.5263605246161616,0,-10.224054685211158,0,0.0
614,France,Male,51,3,0.0,2,1,1,5552.37,0,1,Senior,near prime,5552.37,4.634728988229636,2,-8.622160229671984,0,0.0
511,Germany,Male,48,6,149726.08,1,0,0,88307.87,1,0,Senior,subprime,238033.94999999998,3.8918202981106265,0,0.5279736146236313,1,898356.48
447,France,Male,43,2,0.0,2,1,0,33879.26,1,1,Adult,subprime,33879.26,4.465908118654584,0,-10.430587822880582,0,0.0
738,France,Male,35,5,161274.05,2,1,0,181429.87,0,0,Adult,prime,342703.92,4.2626798770413155,0,-0.11776340716069633,1,806370.25
422,France,Female,33,2,0.0,2,1,0,102655.31,0,1,Adult,subprime,102655.31,4.204692619390966,0,-11.539141891575836,0,0.0
537,Spain,Male,30,1,103138.17,1,1,1,96555.42,0,0,Adult,subprime,199693.59,3.4339872044851463,1,0.06595174056767483,1,103138.17
707,Germany,Female,40,3,109628.44,1,1,0,189366.03,0,0,Adult,prime,298994.47,3.713572066704308,0,-0.5465811379868679,1,328885.32
690,France,Male,54,5,0.0,1,1,0,12847.61,1,1,Senior,prime,12847.61,4.007333185232471,0,-9.460990913266214,0,0.0
664,Germany,Male,33,7,97286.16,2,1,0,143433.33,0,0,Adult,prime,240719.49,4.204692619390966,0,-0.3882102823097373,1,681003.12
850,France,Female,33,7,118004.26,1,1,0,183983.82,0,0,Adult,superprime,301988.08,3.5263605246161616,0,-0.4441240544623142,1,826029.82
584,Spain,Male,32,9,85534.83,1,0,0,169137.24,0,0,Adult,subprime,254672.07,3.4965075614664802,0,-0.6817810162314935,0,769813.47
728,France,Female,59,4,0.0,1,1,1,163365.85,1,1,Senior,prime,163365.85,4.0943445622221,1,-12.003753564448855,0,0.0
560,Spain,Female,43,4,95140.44,2,1,0,123181.44,1,0,Adult,subprime,218321.88,4.465908118654584,0,-0.25830188199391735,0,380561.76
629,France,Female,31,6,0.0,1,1,1,16447.6,1,1,Adult,near prime,16447.6,3.4657359027997265,1,-9.707995646188785,0,0.0
658,France,Male,25,3,0.0,2,0,1,173948.4,0,1,Young,near prime,173948.4,3.9318256327243257,2,-12.066519731307109,0,0.0
794,Germany,Female,54,1,75900.84,1,1,1,192154.66,0,0,Senior,superprime,268055.5,4.007333185232471,1,-0.928864846199092,0,75900.84
790,France,Female,41,2,126619.27,1,1,0,198224.38,0,0,Adult,superprime,324843.65,3.7376696182833684,0,-0.4482120586918583,1,253238.54
640,France,Male,44,7,111833.47,1,1,0,67202.74,0,0,Adult,near prime,179036.21000000002,3.8066624897703196,0,0.5092909308840596,1,782834.29
652,Spain,Male,37,7,0.0,2,1,0,68789.93,0,1,Adult,near prime,68789.93,4.31748811353631,0,-11.138827183835565,0,0.0
583,France,Female,57,3,238387.56,1,0,1,147964.99,1,0,Senior,subprime,386352.55,4.060443010546419,1,0.476919497403248,1,715162.6799999999
775,France,Female,32,2,108698.96,2,1,1,161069.73,0,0,Adult,prime,269768.69,4.174387269895637,2,-0.3932521591414755,1,217397.92
584,France,Female,39,2,112687.69,1,1,1,127749.61,0,0,Adult,subprime,240437.3,3.6888794541139363,1,-0.12545094293823134,1,225375.38
635,Germany,Female,48,4,81556.89,2,1,0,191914.37,0,0,Senior,near prime,273471.26,4.574710978503383,0,-0.8557414187583312,0,326227.56
814,France,Male,48,9,136596.85,1,1,1,185791.9,0,0,Senior,superprime,322388.75,3.8918202981106265,1,-0.3075914048894397,1,1229371.6500000001
735,Germany,Female,43,9,98807.45,1,0,0,184570.04,1,0,Adult,prime,283377.49,3.784189633918261,0,-0.6248513026094145,1,889267.0499999999
678,France,Female,31,1,0.0,2,0,1,130446.65,0,1,Adult,prime,130446.65,4.143134726391533,2,-11.778727275837642,0,0.0
693,France,Male,37,1,0.0,2,1,1,82867.55,0,1,Adult,prime,82867.55,4.31748811353631,2,-11.325010896405105,0,0.0
640,France,Female,30,6,107499.7,1,1,1,187632.22,0,0,Adult,near prime,295131.92,3.4339872044851463,1,-0.5569917406123412,1,644998.2
773,Spain,Female,23,8,0.0,2,1,0,56759.79,0,1,Young,prime,56759.79,3.8501476017100584,0,-10.946601049429411,0,0.0
736,France,Female,30,9,0.0,2,1,0,34180.33,0,1,Adult,prime,34180.33,4.110873864173311,0,-10.43943486755678,0,0.0
693,France,Female,28,8,0.0,2,1,1,158545.25,0,1,Young,prime,158545.25,4.04305126783455,2,-11.97380162784194,0,0.0
496,France,Female,41,1,176024.05,2,1,0,182337.98,0,0,Adult,subprime,358362.03,4.418840607796598,0,-0.03524116774001662,1,176024.05
751,France,Female,39,3,0.0,2,1,1,84175.34,0,1,Adult,prime,84175.34,4.3694478524670215,2,-11.340669163118484,0,0.0
528,Germany,Male,39,0,127631.62,1,0,1,22197.8,1,0,Adult,subprime,149829.41999999998,3.6888794541139363,1,1.7491177475097004,1,0.0
754,Spain,Female,19,9,0.0,1,1,0,189641.11,0,1,Young,prime,189641.11,2.995732273553991,0,-12.15289394329881,0,0.0
568,Germany,Female,26,10,109819.16,2,1,0,154491.39,0,0,Young,subprime,264310.55000000005,3.970291913552122,0,-0.3413007206820833,1,1098191.6
592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0,0,Adult,subprime,228755.68,3.7376696182833684,0,0.4325212174426678,1,277469.88
558,Germany,Male,25,10,111363.1,2,1,0,197264.35,0,0,Young,subprime,308627.45,3.9318256327243257,0,-0.5717447632864143,1,1113631.0
825,France,Male,34,9,0.0,2,1,1,31933.06,0,1,Adult,superprime,31933.06,4.23410650459726,2,-10.371428430773062,0,0.0
677,Germany,Male,28,0,143988.0,2,1,0,8755.69,1,0,Young,prime,152743.69,4.04305126783455,0,2.7999189281070755,1,0.0
653,France,Male,34,5,118838.75,1,1,1,52820.13,0,0,Adult,near prime,171658.88,3.5553480614894135,1,0.8108646468716589,1,594193.75
593,Spain,Male,35,4,161637.75,1,1,1,20008.46,0,0,Adult,subprime,181646.21,3.58351893845611,1,2.0891587452212708,1,646551.0
632,France,Female,44,3,133793.89,1,1,1,34607.14,1,0,Adult,near prime,168401.03000000003,3.8066624897703196,1,1.3522190411245116,1,401381.67000000004
601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0,0,Adult,near prime,248938.28000000003,3.58351893845611,0,-0.90786103950831,0,572430.64
786,France,Female,62,8,0.0,1,1,1,165702.64,0,1,Elderly,superprime,165702.64,4.143134726391533,1,-12.017956170584357,0,0.0
654,France,Female,40,3,0.0,2,1,0,167889.1,0,1,Adult,near prime,167889.1,4.394449154672439,0,-12.031064877658356,0,0.0
572,France,Female,38,7,0.0,2,1,1,133122.62,0,1,Adult,subprime,133122.62,4.343805421853684,2,-11.799033449194914,0,0.0
813,France,Female,62,10,64667.95,2,0,1,140454.14,0,0,Elderly,superprime,205122.09000000003,4.8283137373023015,2,-0.7756069704840147,0,646679.5
523,France,Female,28,2,121164.11,1,1,1,59938.81,0,0,Young,subprime,181102.91999999998,3.367295829986474,1,0.7038132688582017,1,242328.22
506,Spain,Male,50,3,0.0,2,1,0,12016.79,0,1,Senior,subprime,12016.79,4.61512051684126,0,-9.39414333095189,0,0.0
513,Spain,Male,72,3,98903.06,1,1,1,81251.24,0,0,Elderly,subprime,180154.3,4.290459441148391,1,0.1965918992927218,1,296709.18
664,France,Female,31,7,104158.84,1,1,0,134169.85,0,0,Adult,prime,238328.69,3.4657359027997265,0,-0.25318734546787347,1,729111.88
684,France,Male,54,6,0.0,2,1,1,94888.6,0,1,Senior,prime,94888.6,4.6913478822291435,2,-11.460469389551605,0,0.0
608,Spain,Female,63,3,139529.93,2,1,1,175696.16,1,0,Elderly,near prime,315226.08999999997,4.844187086458591,2,-0.23047553403146281,1,418589.79
527,France,Female,25,6,0.0,2,0,1,96758.58,0,1,Young,subprime,96758.58,3.9318256327243257,2,-11.479984624077916,0,0.0
666,France,Male,53,5,64646.7,1,1,0,128019.48,1,0,Senior,prime,192666.18,3.9889840465642745,0,-0.6832377227153899,0,323233.5
779,France,Male,71,3,0.0,2,1,1,146895.36,1,1,Elderly,prime,146895.36,4.962844630259907,2,-11.897482583093907,0,0.0
629,France,Female,40,6,0.0,2,1,1,139356.3,0,1,Adult,near prime,139356.3,4.394449154672439,2,-11.844796417616212,0,0.0
430,France,Male,35,1,118894.22,1,0,0,2923.61,0,0,Adult,subprime,121817.83,3.58351893845611,0,3.7050814625775175,1,118894.22
712,France,Male,24,2,0.0,1,0,1,121232.51,0,1,Young,prime,121232.51,3.2188758248682006,1,-11.70547379955089,0,0.0
682,France,Male,30,9,0.0,2,1,1,2053.42,0,1,Adult,prime,2053.42,4.110873864173311,2,-7.627748848650747,0,0.0
634,France,Female,41,8,68213.99,1,1,1,6382.46,0,0,Adult,near prime,74596.45000000001,3.7376696182833684,1,2.3689540653157977,0,545711.92
487,Spain,Female,31,1,0.0,2,1,0,158750.13,0,1,Adult,subprime,158750.13,4.143134726391533,0,-11.97509303483984,0,0.0
808,Spain,Male,47,8,139196.0,1,0,1,74028.36,0,0,Senior,superprime,213224.36,3.8712010109078907,1,0.6314284246701618,1,1113568.0
527,France,Female,32,7,0.0,2,1,1,44099.75,0,1,Adult,subprime,44099.75,4.174387269895637,2,-10.694232068093044,0,0.0
637,Germany,Male,50,4,126345.55,1,0,1,17323.0,1,0,Senior,near prime,143668.55,3.9318256327243257,1,1.9869357050041643,1,505382.2
802,Spain,Male,40,5,0.0,2,1,1,175043.69,0,1,Adult,superprime,175043.69,4.394449154672439,2,-12.072796591732489,0,0.0
529,France,Female,38,2,0.0,1,1,0,146388.85,1,1,Adult,subprime,146388.85,3.6635616461296463,0,-11.894028547504778,0,0.0
850,France,Female,43,3,0.0,2,0,0,2465.8,0,1,Adult,superprime,2465.8,4.465908118654584,0,-7.810677043117338,0,0.0
738,France,Male,18,4,0.0,2,1,1,47799.15,0,1,Young,prime,47799.15,3.6109179126442243,2,-10.774784056549937,0,0.0
817,France,Male,34,5,129278.43,1,0,0,165562.84,0,0,Adult,superprime,294841.27,3.5553480614894135,0,-0.24738067489135673,1,646392.1499999999
735,France,Male,31,3,119558.35,1,0,0,72927.68,0,0,Adult,prime,192486.03,3.4657359027997265,0,0.49433092351525865,1,358675.05000000005
619,Germany,Female,41,5,92467.58,1,1,0,38270.47,0,0,Adult,near prime,130738.05,3.7376696182833684,0,0.8821642011517223,0,462337.9
671,France,Male,27,5,0.0,2,0,0,120893.07,0,1,Young,prime,120893.07,4.007333185232471,0,-11.702669986599291,0,0.0
581,Spain,Female,31,6,0.0,2,1,0,188377.21,0,1,Adult,subprime,188377.21,4.143134726391533,0,-12.14620697626138,0,0.0
690,Spain,Male,36,10,0.0,2,1,0,55902.93,0,1,Adult,prime,55902.93,4.290459441148391,0,-10.931389960786463,0,0.0
579,Spain,Male,56,4,99340.83,1,0,0,4523.74,1,0,Senior,subprime,103864.57,4.04305126783455,0,3.0890066141544263,1,397363.32
688,Spain,Female,24,3,0.0,2,1,1,102195.16,0,1,Young,prime,102195.16,3.8918202981106265,2,-11.534649382660325,0,0.0
599,Spain,Female,28,4,126833.79,2,1,0,60843.09,1,0,Young,subprime,187676.88,4.04305126783455,0,0.7345706828148924,1,507335.16
729,Germany,Male,29,5,109676.52,1,1,1,25548.47,0,0,Young,prime,135224.99,3.4011973816621555,1,1.4569278509711054,1,548382.6
718,France,Female,29,3,0.0,1,0,1,134462.29,0,1,Young,prime,134462.29,3.4011973816621555,1,-11.809046503967028,0,0.0
712,Germany,Male,53,6,134729.99,2,1,1,132702.64,0,0,Senior,prime,267432.63,4.672828834461906,2,0.015161752514297078,1,808379.94
474,France,Male,37,3,98431.37,1,0,0,75698.44,0,0,Adult,subprime,174129.81,3.6375861597263857,0,0.2625989505823938,1,295294.11
565,Germany,Male,33,8,130368.31,2,1,0,105642.43,0,0,Adult,subprime,236010.74,4.204692619390966,0,0.21030171336834336,1,1042946.48
658,France,Female,31,7,123974.96,1,1,0,102153.75,0,0,Adult,near prime,226128.71000000002,3.4657359027997265,0,0.19359885541462418,1,867824.7200000001
714,France,Male,63,4,138082.16,1,0,1,166677.54,0,0,Elderly,prime,304759.7,4.1588830833596715,1,-0.1882109348594856,1,552328.64
725,France,Male,45,1,129855.32,1,0,0,24218.65,0,0,Senior,prime,154073.97,3.828641396489095,0,1.6792643213149478,1,129855.32
825,France,Male,40,6,132308.22,1,0,0,117122.5,0,0,Adult,superprime,249430.72,3.713572066704308,0,0.12191282514466018,1,793849.3200000001
665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1,0,Senior,prime,207319.59999999998,4.51085950651685,0,1.0975179923048817,1,777238.25
670,Spain,Male,35,2,124268.64,2,0,1,84321.03,0,0,Adult,prime,208589.66999999998,4.2626798770413155,2,0.3878105614398901,1,248537.28
474,Germany,Female,34,9,176311.36,1,1,0,160213.27,0,0,Adult,subprime,336524.63,3.5553480614894135,0,0.09574508789521374,1,1586802.2399999998
591,France,Male,40,2,99886.42,2,1,1,88695.19,0,0,Adult,subprime,188581.61,4.394449154672439,2,0.11882681718302912,1,199772.84
508,France,Female,31,7,0.0,2,1,1,6123.15,0,1,Adult,subprime,6123.15,4.143134726391533,2,-8.719995250272511,0,0.0
695,France,Female,36,2,0.0,2,0,1,167749.54,0,1,Adult,prime,167749.54,4.290459441148391,2,-12.030233273904752,0,0.0
660,Germany,Male,24,5,85089.3,1,1,1,71638.0,0,0,Young,near prime,156727.3,3.2188758248682006,1,0.17207342712115548,0,425446.5
687,Germany,Male,41,10,134318.21,2,1,1,198064.52,0,0,Adult,prime,332382.73,4.418840607796598,2,-0.3883787537721872,1,1343182.0999999999
658,Germany,Male,29,5,75395.53,2,0,1,54914.92,0,0,Young,near prime,130310.45,4.07753744390572,2,0.3169579644707863,0,376977.65
705,Germany,Female,33,5,116765.7,1,0,0,190659.17,1,0,Adult,prime,307424.87,3.5263605246161616,0,-0.4903147016997149,1,583828.5
739,Spain,Male,60,4,0.0,1,1,1,51637.67,0,1,Elderly,prime,51637.67,4.110873864173311,1,-10.852026089400402,0,0.0
844,France,Male,38,7,111501.66,1,1,1,119333.38,0,0,Adult,superprime,230835.04,3.6635616461296463,1,-0.06788102152599329,1,780511.62
602,Germany,Female,48,7,76595.08,2,0,0,127095.14,0,0,Senior,near prime,203690.22,4.574710978503383,0,-0.5063979074443292,0,536165.56
759,France,Female,33,9,160541.36,2,0,0,93541.14,0,0,Adult,prime,254082.5,4.204692619390966,0,0.54014580303234,1,1444872.2399999998
747,Germany,Male,38,2,129728.6,1,1,0,89289.54,0,0,Adult,prime,219018.14,3.6635616461296463,0,0.3735567370307109,1,259457.2
673,France,Male,47,1,0.0,2,0,0,108762.16,0,1,Senior,prime,108762.16,4.553876891600541,0,-11.596927953123883,0,0.0
671,Spain,Female,34,5,130929.02,4,1,1,28238.25,1,0,Adult,prime,159167.27000000002,4.919980925828125,4,1.5339501277943146,1,654645.1
640,Germany,Female,74,2,116800.25,1,1,1,34130.43,0,0,Elderly,near prime,150930.68,4.31748811353631,1,1.2302551117278497,1,233600.5
581,Germany,Male,40,0,101016.53,1,0,1,7926.35,1,0,Adult,subprime,108942.88,3.713572066704308,1,2.5449752603616673,1,0.0
630,France,Male,67,5,0.0,2,1,1,27330.27,0,1,Elderly,near prime,27330.27,4.90527477843843,2,-10.215786746924055,0,0.0
703,France,Female,33,8,190566.65,1,1,1,79997.14,0,0,Adult,prime,270563.79,3.5263605246161616,1,0.8680038652338844,1,1524533.2
698,Spain,Female,47,6,0.0,1,1,0,50213.81,1,1,Senior,prime,50213.81,3.8712010109078907,0,-10.82406528209032,0,0.0
742,Germany,Female,43,6,97067.69,1,0,1,60920.03,1,0,Adult,prime,157987.72,3.784189633918261,1,0.46584043691379406,0,582406.14
652,France,Female,37,4,92208.54,1,0,1,197699.8,1,0,Adult,near prime,289908.33999999997,3.6375861597263857,1,-0.76269118077788,0,368834.16
644,France,Male,37,2,186347.97,2,1,0,92809.73,0,0,Adult,near prime,279157.7,4.31748811353631,0,0.697058840568193,1,372695.94
735,Spain,Male,55,2,103176.62,1,0,1,163516.16,0,0,Senior,prime,266692.78,4.02535169073515,1,-0.46046596989373434,1,206353.24
777,France,Female,58,4,0.0,1,1,1,62449.07,1,1,Senior,prime,62449.07,4.07753744390572,1,-11.042122636449813,0,0.0
644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1,0,Adult,near prime,193070.18,4.394449154672439,2,-0.404554305418511,0,309080.32
665,Germany,Female,37,3,111911.63,1,1,1,110359.68,1,0,Adult,prime,222271.31,3.6375861597263857,1,0.013964566598527739,1,335734.89
529,Germany,Male,72,5,94216.05,1,1,1,78695.68,0,0,Elderly,subprime,172911.72999999998,4.290459441148391,1,0.1800001940621243,0,471080.25
803,Spain,Female,45,7,0.0,2,1,1,128378.04,0,1,Senior,superprime,128378.04,4.51085950651685,2,-11.76274241703753,0,0.0
604,Spain,Female,26,3,0.0,2,1,0,155248.62,0,1,Young,near prime,155248.62,3.970291913552122,0,-11.952789552127673,0,0.0
738,France,Male,49,6,106770.82,1,1,0,123499.27,0,0,Senior,prime,230270.09000000003,3.912023005428146,0,-0.14554930826882995,1,640624.92
